i1 i2 dist
2253 -414 35.1346722
-166 2366 62.0629342
-266 1949 11.3482025
2138 785 9.6605384
-1327 -1327 91.5120900
-299 1051 64.8237143
1631 1995 80.2546638
-1117 -368 51.7930814
-67 2153 33.6495336
497 569 2.3302071
1608 1570 70.2159389
595 2028 38.1856888
2287 59 1.1609426
475 116 54.8123206
390 813 60.2736628
1779 2158 18.1968237
-1134 -504 73.7803105
22 823 22.3556156
673 204 12.8146607
2482 1360 37.8408359
-1124 818 33.7057363
1949 -1399 99.2760379
-843 611 17.2845484
-669 303 0.6835469
771 859 90.7172382
-482 697 57.3116756
1851 1652 68.2192018
-982 1485 64.8530572
-730 -716 6.9843321
881 1565 49.2412015
391 480 87.1247730
1990 955 99.5210418
1591 -1253 1.1302974
505 -1014 24.8014619
-48 2491 53.6193967
2408 -1344 91.6487097
2437 1773 35.1020451
589 2337 19.8587632
-21 -704 72.2011582
797 -946 36.9153246
886 1809 20.8448003
1877 2115 51.3500025
1075 1224 83.4404347
1741 932 61.5377809
1260 -514 69.2793196
674 -804 91.1665172
339 594 30.7430162
1871 -520 79.2704604
-1162 1840 39.2795427
765 -1083 16.2733402
1909 -372 96.5139571
-1483 2344 95.6682300
-438 1195 60.0964187
939 -157 9.8894922
1243 1014 26.2376045
2202 1487 94.7778902
-386 1717 80.9192341
-157 1278 78.1542590
1207 2078 56.7307382
-591 -192 64.6334064
-853 1784 95.6612963
800 113 81.0753221
922 1112 50.9836162
-383 2088 54.4946044
933 -697 47.5124725
-110 1366 89.8932382
1481 2120 92.2782790
2449 1705 10.6947691
-1305 -1322 54.9534790
-357 -1298 51.4251908
964 -622 76.5879531
-429 592 96.2891452
1145 1432 34.9717793
1958 861 13.8698971
417 296 41.0237487
-1212 -354 67.0100545
-1220 400 51.6698811
-1208 946 46.2010466
861 1572 95.7199752
-962 63 56.6899994
-590 -964 28.6360190
923 -857 38.1995766
1395 736 84.9269115
984 1798 81.5163817
2423 -1279 47.3836702
-1250 -313 32.2337487
2027 1649 58.9735972
-1160 823 85.9401256
2442 1120 73.5838079
1309 991 64.4739569
-44 2263 21.7396389
-213 1055 18.5891233
1771 1675 85.9613185
2317 1067 49.1057433
-452 739 89.3900000
786 280 52.8722553
2472 -251 93.2942510
1179 1230 85.0679781
332 -9 6.4895923
2041 851 88.5617751
2338 1241 18.9745526
253 -135 94.2597247
679 1000 36.8461491
569 518 41.1835809
338 980 50.7323482
-1295 -521 8.7267612
-751 1038 34.2112446
-1279 1253 75.5702552
-501 106 99.2671233
1998 288 0.7143818
2114 -1198 36.6412533
1809 556 4.7607136
-712 1581 11.2659590
-790 2158 90.4355477
-1315 -1405 80.8923922
2438 873 9.4272913
2140 1756 93.0206053
281 -1479 2.8466591
-557 2012 84.7176368
-556 -293 3.6672727
799 -153 48.3660460
-444 1854 53.8977955
1639 2357 64.1601550
1901 1297 70.2608861
-124 -329 0.2827331
2277 1579 53.5943178
1968 1116 9.4169606
-1100 -1214 5.3132738
2156 2252 11.0974809
-62 1546 55.1961829
45 -727 48.3927266
454 2054 87.6508774
-356 -626 70.8133374
684 -734 50.7284311
1432 2153 69.6261054
-1077 2031 55.5448723
455 -706 23.6903823
-1326 1614 42.7196056
2443 -1103 98.1609061
-564 837 27.4057296
2004 611 98.0869133
110 2327 11.5114165
-218 2411 69.9084162
285 -899 78.5227615
-1265 2260 21.7814016
-123 531 69.2245552
10 -592 84.8561716
-1210 783 6.7506529
-758 -203 25.3206604
-1011 1240 92.6099141
363 1787 22.5713012
19 679 52.1381853
1254 -1282 77.9996956
1154 -226 81.8463085
-1170 1509 84.3835123
-534 1602 23.2002951
-1316 -280 45.5805546
2179 1890 20.0359519
1858 252 26.3134612
820 1850 23.4366890
-228 1662 2.6734576
1256 -709 16.5227999
1538 -211 50.8102958
-661 -1003 38.1869989
743 -997 97.5237683
-139 -994 73.8504148
1491 -686 49.5915138
626 1135 78.5378086
-834 -1204 95.5150722
-196 -1026 19.4276676
1405 -664 25.5813155
1351 443 2.1101133
-1167 -1055 4.9781540
-513 566 94.0701924
177 366 62.1435221
1205 1516 35.7922062
-469 2246 12.4857965
-628 1945 23.9702738
-758 -1173 67.9770281
-678 909 81.4083842
-923 -198 31.2861896
-972 -716 29.3832024
2298 108 91.1854418
2215 1746 51.7840094
1172 1091 90.9497778
977 -206 2.9824478
-72 1283 71.0309510
-313 -1268 26.4599407
9 379 16.3367332
1981 -717 2.1608306
-1428 -125 42.8573062
976 -212 1.4682177
1582 545 25.8952369
-530 -842 45.8575707
1419 -51 16.6572933
2246 674 88.3951358
1136 -175 35.4624890
532 -3 64.5608588
-735 124 50.6652083
1097 544 16.7916880
-337 -64 12.7323197
2366 2068 42.1834931
-1309 2161 46.8000426
487 989 4.2579858
797 107 79.6150413
1286 901 78.4240652
233 1947 94.5809049
261 1727 37.7314414
1222 -278 25.3261753
1599 -483 77.1947311
802 -1428 12.5014685
-682 1278 10.1674876
1341 -346 1.9378588
928 -1347 71.4554325
-1481 377 13.3706944
-86 -240 35.5773577
1997 2323 46.1381775
2191 -757 2.7003553
1897 -1389 78.8778277
669 960 76.9666727
-1336 1802 82.0510728
65 217 67.4049320
-1274 -1445 67.6829339
-187 -749 47.9472619
-946 -300 93.7429240
1719 714 46.0859998
721 -381 82.7345820
1288 1326 67.7158702
-1443 1049 10.2509168
758 871 63.6701320
1723 -754 62.1819075
483 954 39.0939482
-526 -578 82.7639602
1360 -69 99.7492596
665 1811 64.3151556
2046 1093 55.1366398
-504 -1473 69.8957023
939 2251 54.3767318
364 -961 38.7854858
-520 -578 99.8995571
-1169 1062 87.3499058
1977 -455 56.8775152
346 1758 53.2195945
-1340 -1006 36.2345786
107 -1029 58.6619279
-1452 1108 58.4666579
1842 1573 58.3339159
-7 1781 1.0567515
-986 -76 92.4925045
1614 1738 74.8256290
-1043 574 42.3017136
-677 -879 37.6073933
-428 -558 48.2550443
-462 -99 65.0183550
1596 1048 66.3607532
227 2052 71.2862020
788 -1224 96.2925150
2372 1178 58.7912900
1813 2071 11.1002817
-1189 1795 69.2544714
1398 -377 19.9536839
1210 2495 73.5313337
745 2181 12.1330221
-477 441 39.5485585
-1498 -1242 49.5755760
1776 559 36.8504168
-447 -226 18.5702073
-1166 1727 76.7644108
-704 944 90.4539414
580 941 24.3013114
254 655 86.2057939
1921 892 60.9674608
1958 413 1.7696060
2390 -849 63.7213863
232 1350 98.8806355
-734 2243 45.9764762
911 483 22.2365325
2416 441 6.8041119
2110 499 7.0215566
-174 124 86.7851523
1057 437 30.4196656
422 -1478 38.1351506
-119 570 2.1029358
765 1986 38.6779493
-1315 -76 80.5255486
1670 1624 97.8204244
-777 1996 55.1524208
275 -42 80.5709242
802 1544 66.8985090
986 1099 21.9519607
-611 -105 84.7618551
137 2484 85.9827146
2111 708 53.0873774
1856 -614 11.2615726
-1345 35 46.3077090
377 -1437 0.9553155
-442 1300 65.6419727
-455 -1251 8.9445634
-1107 -154 8.9083590
98 509 36.3870800
-319 -392 81.1023655
386 2163 53.0833994
2374 -471 10.3123551
-1143 1077 43.9393275
1941 32 27.8084078
1105 2374 16.1071881
878 72 92.8208581
-731 -862 31.7737086
1858 683 12.4092224
526 873 5.8905089
-852 1509 49.3204156
115 -585 42.4554346
2204 -1410 32.4914869
1734 -1009 22.2173261
17 143 59.5089985
1198 2402 69.7426646
1948 -645 94.0675803
483 1987 61.8293525
1443 282 71.5672628
296 -731 86.6479888
-640 -1431 2.5504347
2297 918 15.8612889
1664 -101 95.7240466
-315 1751 98.1689250
1721 -1052 31.0269532
-221 569 93.5673419
2013 1923 29.8850184
-160 1326 57.6593853
335 -1291 19.6663309
109 1540 19.4495096
160 69 66.1909605
1243 1409 81.8685827
-1070 1859 69.8654219
1960 962 99.5959976
-779 66 59.3598575
79 524 2.7268502
1994 1616 20.8746511
-421 -721 54.8696138
854 1522 19.4008295
1725 1830 5.3399485
2260 -1061 27.1689612
-954 65 35.5155195
1029 -702 50.4912359
776 -110 14.9327802
-728 2339 22.5112756
238 -1095 74.0211566
1233 2111 52.8488586
1155 2067 67.3698449
-1490 11 85.0250211
-51 -162 63.3403788
-1335 1412 93.1341017
-458 -938 89.3982850
1547 1654 15.4063426
2439 2245 86.0959427
-319 -1239 77.1279356
290 -314 19.1661519
-858 429 76.6665298
-409 -863 91.2769364
1282 775 83.7891178
750 1486 68.4964244
2430 1296 62.5063495
2288 135 62.5858212
-704 1179 35.2902833
-479 136 13.3659902
2052 1555 15.3697949
-357 1298 19.8211621
-408 10 53.9498138
-594 955 99.5589246
2121 534 96.2372269
-893 -1340 81.0409752
-667 -219 59.0330570
-1331 136 74.9207263
1516 -805 51.0155406
572 430 75.2503494
-761 2018 74.4552002
1201 62 1.7834783
1656 -1424 89.4635140
2106 -435 55.3316070
983 -109 78.5422255
705 2044 61.1305877
-399 -75 45.7859494
298 725 58.9353464
-268 -45 27.7502661
800 1217 70.8646574
997 473 0.8137927
2440 2305 44.0760599
1390 2425 94.2035011
-1482 -593 4.6194439
-598 -786 35.7234078
-1013 -484 50.7623354
-1468 1625 46.4252106
750 -916 37.6750444
1984 -1288 33.5214952
2347 -587 78.7521945
1664 -974 16.6915645
1733 1216 61.5880816
2117 -1397 28.1345051
517 1884 89.5671214
2318 1230 35.3904881
1765 162 58.3355311
2431 1358 76.3248549
2085 1302 76.5163613
-1422 256 72.2550557
-398 -781 85.8334970
-1272 -566 85.5518475
1725 -897 33.8852359
-256 -30 81.2702868
-703 -1006 80.9485291
574 978 90.0424967
322 -1157 17.3471246
-1000 972 21.8053838
949 323 50.8564716
1509 1246 31.2869606
-313 592 8.3919938
2272 2462 21.4463880
1474 1445 96.5070616
660 2330 37.5754139
-716 -1002 82.2603662
1291 405 27.6726000
1887 942 73.6381422
1566 1314 67.3826030
2111 2273 11.6727344
2446 777 48.9512193
-198 -930 99.5008053
-1310 1394 29.7536534
-43 2193 20.6368640
401 -619 10.2197528
-375 1399 76.6114291
-819 653 97.3727631
-1457 2384 75.5734010
-554 555 68.4431281
1286 -439 74.5300451
774 -174 34.1130523
-345 1192 2.2736484
133 -1489 87.1263261
-574 942 47.6587422
-966 2126 3.2502180
645 1701 29.6010015
1523 -1455 55.9435909
-368 46 38.0593105
-221 -118 14.0155341
217 624 61.2064885
1398 1570 2.5852438
24 -559 42.3498526
150 1709 36.3459613
-977 1065 23.5730077
-316 -949 35.0755062
-820 -750 46.2127526
2060 2229 12.3280135
-1289 664 87.8127543
769 815 84.6459395
188 -861 39.3814518
329 2297 89.0649489
830 -870 30.4047411
1038 2134 68.7771837
-621 -614 60.2009802
1725 -953 25.3775162
1747 1813 17.0314396
1508 -213 66.0320454
1681 554 73.9569487
1505 2166 92.6775941
2296 2301 28.6024839
-956 1678 56.8240082
-1449 1253 23.1905124
1829 -503 26.3331045
1453 -1318 86.8232152
2230 945 47.0517209
-1419 -258 78.8239618
380 1673 34.1998411
1591 463 19.9986552
2113 -529 65.6949984
190 1134 36.4806364
-902 -362 16.2985447
909 -1489 82.8405638
1337 985 40.4571494
-837 2259 2.2289910
115 1198 97.5971045
-1101 2260 19.8745901
478 1974 11.2181205
860 -132 89.4736683
-22 2438 93.9167627
-443 1065 54.3346199
1570 539 79.3458191
539 42 65.8456987
820 -314 25.7931837
2482 -1131 28.8113100
913 -1420 99.2943987
2166 2388 44.9154255
-762 -1372 4.8481999
-1092 1185 90.1385284
-1495 827 27.5974954
-943 607 70.0244744
1290 -499 13.3966447
196 988 21.9245246
530 1157 39.3710276
-657 1363 37.0777606
1314 -959 92.9824954
299 -851 2.0697740
2024 546 40.5264829
46 1132 3.9680233
-514 1822 67.9430981
-635 -541 0.8320797
2024 -270 18.6295195
1379 -1350 49.2668896
-278 2317 68.8203651
-1368 -883 3.5724411
-836 1038 63.8989840
1646 -553 1.2897245
-781 72 8.4074053
-337 -948 57.1913927
-189 -1380 97.4664420
-1161 2220 42.1643063
-763 1571 21.5530224
-346 1933 56.3351847
-1491 2333 39.5895190
-135 2402 58.9141328
2275 1236 39.2952646
486 728 79.2102637
569 770 31.8608972
-465 1063 18.4584449
-96 -884 17.9656190
-346 50 44.7966742
-1465 -168 80.9327134
1627 2383 71.8114027
547 148 86.5998674
2202 283 8.0190385
-1283 -1249 86.6002873
1751 1361 54.9564278
497 -755 78.1150681
-882 -351 21.1255735
945 791 80.6732515
512 -405 11.8207792
-1128 1576 94.0425503
-1138 1696 99.5744473
101 2019 74.0007527
-92 1780 33.3760415
-609 567 91.4444110
-583 1613 81.3627998
-1130 508 94.9148003
-1037 -1336 62.0879951
1331 -243 10.4876476
948 -998 79.0246012
-1127 -1382 16.0773921
1464 1284 47.8320194
1455 1749 63.2019722
-470 -1295 30.5829464
2463 -270 4.6507277
1750 2382 37.2872993
854 -189 69.1235826
820 2397 81.2621117
-526 -42 88.8061645
-405 -1022 41.7948644
-741 903 66.0764380
8 1948 16.4260782
-485 2116 18.8792607
259 1494 30.2593444
862 858 43.3456839
2260 1576 57.0267212
-1327 1764 58.0955105
-1203 180 57.6058777
-335 1607 93.1361482
1747 694 64.7764006
-1063 2478 33.0878144
1743 -85 1.9346285
681 -1254 60.4838800
-826 1922 20.1711191
1411 -1160 94.6824233
2394 1161 84.1683285
2474 -523 76.3258287
-845 199 49.6506502
600 832 25.9034607
2435 -551 41.3971642
-846 1402 62.1076268
2229 651 60.7939359
-1161 -1371 33.6635576
-358 -24 61.2819403
588 650 5.2159083
2375 2286 7.9925879
197 1323 82.8049745
-219 -758 42.3149631
-1231 -831 23.3342224
-1240 2320 72.5283297
-564 831 16.3814593
-1333 1328 28.0606002
-572 -1066 1.4336142
1471 2433 34.2310488
-909 973 15.5811491
1808 -726 58.9128248
1821 934 45.5260343
-1209 -379 75.9124974
1125 352 92.2957299
-1249 -995 84.5775695
-979 2312 63.5051239
-682 -501 58.4493186
965 1071 29.2496727
-688 1571 95.3050543
1211 890 63.7793542
-395 -821 68.6050754
2421 1690 66.3129972
1592 -699 66.2415301
1144 1230 84.8651149
2499 -289 83.9352743
92 -1013 65.5003710
2127 86 72.2372866
-419 -402 41.2775991
2080 709 48.2469527
-832 -1015 76.1255108
-439 763 75.8604183
2116 -879 91.8200882
-417 2 60.8958191
-1250 1498 75.7045299
525 -463 36.9942905
1485 -230 20.6074098
-380 -484 45.5174680
1142 -64 47.6589008
1930 669 43.2169247
1058 1729 23.2350450
599 999 25.4084310
856 -898 81.4943349
-1100 -770 48.4622568
516 -1494 21.5995084
2137 -1288 91.0877095
1263 1165 12.5268939
-1372 -741 1.8697953
121 724 36.5213495
538 -753 71.5683008
2406 -965 37.3658596
776 1586 97.0593113
-1248 -1063 0.5466176
-452 1300 49.3978142
1874 2104 47.6581090
1367 -1405 38.3523890
-1217 1435 58.4208215
-1196 368 70.6808803
2045 -874 74.1044955
2144 907 92.9985943
656 2183 36.2735051
-931 387 0.7460672
-715 1414 50.1217560
1350 44 18.4009787
736 1886 63.9598108
1675 -1187 82.0198344
-156 520 15.5150644
-24 2232 51.8361241
2134 1324 46.8213116
757 1583 82.5906441
-1428 -260 91.9249082
-1148 2019 5.7236293
-626 -118 34.7639832
-529 -1359 30.4490489
192 593 52.5713117
942 -1007 94.6949171
-1331 -1063 28.8526310
788 756 95.4160756
287 -800 13.8814653
-648 -921 38.0397378
1876 -907 31.4993530
419 -902 82.9043532
-1162 375 92.1627332
2413 1503 11.9441124
-1081 2136 36.1879541
1294 1567 32.9718748
-1079 1661 78.4158739
-1331 -471 34.9950047
-1046 1303 36.6031695
-459 634 26.4604564
-1049 1518 51.4423328
-1220 561 52.3196368
1620 1496 74.7017458
1289 458 63.0549864
-78 -296 25.7306795
-959 -1427 76.1310832
31 -573 32.5303808
2239 -707 53.9873153
1857 -421 32.4296985
598 969 41.4094654
-212 -254 47.6795997
1940 -854 11.4846373
-707 568 72.6802741
2310 132 71.0862097
-493 -239 99.7631299
-205 -550 49.4090944
670 -235 55.5409512
720 876 64.7388676
216 2001 90.2058907
-1063 -270 97.7589849
1310 1662 5.1883798
1444 -918 4.5483451
449 -80 41.2543103
2292 1984 34.5004696
855 1169 56.6098216
1155 -650 38.9603622
-496 -860 38.6523462
-1074 598 58.6063287
-172 1046 33.0363973
-1075 -1410 3.9789430
506 1980 10.1225138
1408 137 17.3928730
-1398 -872 28.4258561
314 1536 10.2486065
1726 1009 26.1293707
1472 1825 32.3738122
898 -778 1.6369290
-590 134 33.3772391
713 -447 64.6963872
602 610 44.5643202
2462 -1321 8.6184725
-233 834 26.5744857
-322 1863 36.3831410
1547 -1491 35.5895973
-103 -324 92.5915191
-235 523 51.5935554
2190 -572 59.6187784
-1228 1967 98.9975605
-269 829 9.8582684
2017 -216 69.5517626
2167 1023 22.1048996
1429 1339 78.7376129
-10 -71 12.0217748
-1026 1764 55.9624939
2358 1896 15.4002088
594 -1377 26.8717155
-378 1903 95.2435389
-1383 1706 40.5585779
-1414 -965 1.5857235
1461 -500 79.6401483
-939 2375 53.8678803
1665 -211 66.7851514
1757 2258 60.6627966
1562 200 55.9593609
2328 -1232 46.0159064
1305 779 68.6036829
275 -644 4.8105011
-401 1593 0.8913052
688 1337 10.4574423
1167 1791 28.6773134
1549 -696 44.5002584
-242 440 95.2257653
-399 331 24.3850150
89 -456 80.0733844
941 1996 6.4209055
-1014 -596 67.0224808
-1206 -1348 2.9366139
1100 45 53.3295629
834 -1231 30.4073265
2392 1980 3.0010138
320 933 87.1941797
943 -903 36.4073303
-1073 1127 74.8862497
1018 654 66.1768433
-1263 1170 11.9342140
-577 -964 76.0174534
1680 -1478 65.3284792
1067 1107 62.7879441
-665 -739 71.6733241
1382 1293 40.6471902
997 1775 24.2946645
-22 1970 90.5939814
1166 -1279 94.1539430
251 -732 6.9717435
-1379 1820 2.9651161
-420 -506 7.0290316
-1180 -87 45.4129910
-214 336 88.3549910
-918 -75 55.4477961
1978 -904 25.1950680
209 1453 11.0081545
1382 -44 64.7409230
542 1253 66.7889013
402 632 67.2687368
-1183 2111 27.8194132
-247 1403 35.3774148
-677 1133 43.8266087
-195 1942 2.8279923
-1101 -894 54.6862836
1805 209 37.7339779
-998 1130 6.8183002
1706 90 2.7009387
2281 1235 9.3178370
1777 359 78.4614875
-199 613 79.7894541
2293 521 85.0837085
-587 -712 55.9981132
-24 1666 51.0851802
1849 1066 95.9541217
1338 2440 33.1650227
-344 -424 66.6716020
-421 -48 10.9080991
2392 1572 39.7145751
2498 1840 80.9931867
-1387 1707 85.8889001
-1188 2200 81.2698665
107 379 94.6872116
2116 -848 64.4794889
1173 1102 39.2420727
151 -163 12.2536348
-266 1523 11.9612093
-1094 -238 31.1668932
-858 -1387 41.7380522
530 143 57.1185643
1069 2004 48.2853992
-278 -686 56.3593248
-226 391 57.3785079
-1130 -643 7.4335633
1448 288 16.7497505
-243 2222 14.0360372
2431 470 58.4706028
-136 514 10.5281891
413 -1173 68.7717810
-1489 1022 40.8060976
50 1652 98.2393935
1333 1096 33.9960260
2182 710 63.4655095
-1202 89 81.4943284
1379 1487 28.5709112
-902 -1035 60.9608201
-86 2270 56.0950204
1892 -533 82.3171165
-436 1640 27.7049270
-764 977 73.4045395
2452 1684 66.6313525
-332 47 14.4139020
-325 184 69.9430714
1606 -375 3.4681810
-158 175 99.4606927
2175 1438 80.9070047
439 1845 67.4813125
-279 1782 5.3463773
-682 412 34.4260888
139 116 82.3928749
-409 -707 19.1442400
-749 -876 98.2640855
-1433 2007 14.9977243
385 2186 49.2119905
300 2451 23.5918530
-1364 754 59.3436159
2399 3 33.9030827
2056 977 5.5757575
-337 -9 38.4629610
-899 -297 93.8776129
1834 -303 18.3541090
-401 2489 82.4922169
-1294 -577 81.7474896
-479 421 17.6194964
-1052 -854 97.5134693
1520 319 0.0799789
-957 -669 25.9454494
-1282 -1210 68.0146866
671 -330 23.3650278
-315 1816 17.3876956
-501 -523 39.5218216
1477 271 20.5378867
1581 -127 43.8942902
-816 -159 46.7463190
867 -431 75.9754979
752 1084 86.6225917
1403 -1052 62.7809830
2453 -1130 9.3941530
1410 1802 13.6462970
1185 1304 21.2363873
2154 2202 29.3267541
-933 -657 8.2840270
711 2252 7.5190213
-539 -1212 85.5334715
1884 -478 0.1661073
694 1801 67.5814643
-181 -627 66.0154001
-1140 183 44.0907871
1515 1181 53.9152632
1626 1492 5.6134074
1092 1103 22.6262356
-419 -953 84.0079792
-203 -536 93.8570846
-657 456 55.8043025
-43 474 11.5180872
2099 -457 70.3324104
638 1743 44.5478797
1569 1157 85.1401271
1158 681 3.4592703
-1139 282 8.0779665
1428 1975 56.2027727
145 2326 76.5720654
1135 -501 79.0324540
-1431 552 36.5321815
-1035 -714 54.8878510
269 -953 15.7966738
1516 -971 4.8696525
2339 115 99.1285072
323 -907 92.6018999
1053 786 14.1306994
1928 548 4.6375724
386 -240 11.2881385
623 455 70.8962264
-872 1642 9.4530068
868 1023 38.8284110
1260 2155 7.2931165
-505 1814 72.0938168
380 1941 55.3515509
-512 -1008 57.5011921
1811 -774 18.5503713
-222 1353 50.1676659
1404 -1287 42.7514527
813 692 83.8781014
-45 1729 29.4867347
2455 -355 63.3861725
-320 1771 70.8097048
659 1331 88.3587961
318 -725 18.3386913
1309 -679 62.0051209
1174 -799 48.8933953
-887 1830 41.3597213
1241 1203 5.8767621
1454 -316 34.8215502
283 1691 85.5238104
1901 2088 25.7221753
1819 -865 4.4862290
-900 1646 92.6402875
2067 44 70.0492765
-676 -81 73.0219882
-1344 -1433 46.5472702
-983 655 66.0577099
1067 160 76.2378786
1850 18 5.0421462
-853 996 84.5111426
1027 -985 8.1414582
2311 1613 53.0501790
1066 619 54.8005766
-661 -1361 28.4964599
321 2449 11.5889116
28 890 69.9511485
108 -55 92.1553185
2004 1456 80.3254775
498 -745 0.0233020
-1439 -706 53.5456497
987 415 39.8177629
991 -1478 71.2201309
231 2453 94.6786949
-570 513 82.6940181
24 -712 45.6223905
2255 1618 36.3813590
-95 -1359 71.7618568
661 -700 61.2099077
-1419 -122 5.1845665
1130 188 7.2685612
-450 -417 3.0434688
244 -967 92.8072854
-870 970 67.7636328
26 -1195 9.2452836
-1181 1228 32.5293456
-1261 340 48.9109926
2110 2418 3.9366607
2024 2073 76.9774545
292 -1304 69.9548192
-1449 1640 44.3440938
-1297 -703 25.6641708
344 63 81.3359980
290 -1208 62.2985347
-384 277 95.6827565
-1161 352 32.8091027
1967 -612 76.8781627
1393 1746 18.1907813
-1090 1874 87.1132261
-868 -1454 15.8166772
198 1524 8.7706691
857 1286 5.7919546
-754 -759 46.4921155
-765 2034 44.9061849
443 -387 56.5825257
1785 -1376 84.1987270
307 -1268 87.3006431
-412 1723 83.6513337
-92 -1379 97.9432746
149 607 13.6599969
1615 738 78.8770449
421 391 52.8618499
2299 1669 24.2491145
1034 369 47.7032228
-1249 -3 78.6571190
-1216 389 31.4616221
1594 1453 37.2573655
1003 1162 43.8765275
425 -1245 4.6000107
841 739 87.0753998
642 -1200 85.4818538
1492 945 47.8553274
-141 1115 49.6893872
561 2103 35.3239510
884 -550 62.8896809
1292 2145 32.8582708
341 -832 7.5243819
1323 -85 99.1544286
-1427 -754 69.4476172
899 1166 97.8522802
97 1025 95.1851403
2107 1222 75.0524092
1370 417 33.2536698
279 269 67.6983264
-510 228 78.6768158
-462 -244 2.9219702
-778 383 11.7572308
-132 689 98.0525363
2013 1128 93.4044474
-75 2326 99.9902947
2340 908 18.2444028
1726 58 81.8888761
-100 -953 51.0087270
742 2202 90.6649713
1995 -231 43.1328999
504 2112 71.8383519
-155 1850 85.2664107
-1217 2003 45.9393861
2269 -109 95.1178946
-1135 1261 50.3062952
-1384 1435 77.6839821
-485 2473 8.3729006
2366 871 94.9942161
-1217 2010 88.6814019
714 -145 78.3107213
-41 568 8.5326396
392 1062 26.8708151
439 1991 86.7584358
2340 819 73.0669881
2383 -178 20.0163829
-325 2083 20.2299444
1263 2281 47.3104184
1656 2368 62.6657272
2191 -994 17.5412642
1465 -584 75.6542880
8 745 51.7356749
1575 -985 98.3161455
282 250 23.1618627
-197 -585 93.2570445
-1485 -1233 4.7528805
2034 2258 99.8788249
-703 -551 28.2087720
56 441 88.9665401
-1031 689 55.7081132
-739 -597 31.6567158
1499 17 14.1021519
1755 656 82.6672492
-891 174 10.6747291
-890 -731 7.6355439
1949 427 86.9298227
263 889 84.9054503
2003 1955 52.3439059
-514 -495 5.4961924
-431 2304 99.9612651
-2 427 46.8049468
-877 1368 35.3696720
1054 -918 10.0595925
409 2291 13.4421337
1191 1779 67.2125871
1928 2483 28.0959119
-1162 1256 5.1943203
1144 -159 79.2245566
501 555 60.9348071
1578 -344 0.9056664
-1156 -222 56.5067779
1181 -1032 8.7277461
360 -1442 54.1206196
-104 2486 17.3704053
948 -151 10.3892836
466 1617 81.0215200
2439 1493 31.8025120
1105 997 88.7165654
2405 683 60.4054881
1082 1357 0.3527021
2217 2391 95.9585511
92 1416 71.9998467
-1063 -730 35.6959114
347 1928 5.1432395
2381 -476 11.2477333
2469 -723 31.2491297
1691 -152 53.6483479
573 1968 38.1983312
-670 -767 5.2031911
878 1015 40.5810996
-348 511 84.4580921
956 -1361 49.1364069
378 -47 95.4814746
1744 1946 46.6138804
1582 1367 74.9943814
-1021 337 36.9925089
2225 2305 30.9025423
1805 155 9.3268194
-97 397 67.2234568
-197 606 42.0613098
664 -90 20.9535157
-375 722 63.0243605
1353 1269 18.4852731
1404 2362 10.1251863
1076 -982 71.2141576
1160 2315 72.6081703
-1236 387 62.2924770
221 1867 31.4246052
-248 21 85.1576479
169 -155 52.7695799
98 743 92.3413838
-420 425 46.8064023
1328 1116 46.1875632
-1031 659 38.0723045
447 -1327 56.6028059
180 -980 7.5933271
-154 2328 6.6166070
847 -687 11.8561983
-1489 -1173 14.3182836
-390 2269 94.7013075
-1411 1729 69.1728134
2447 -1129 6.4410334
1820 -283 95.9482224
1254 -210 45.8396725
522 532 67.8003626
-1402 -1385 18.4446286
-353 21 66.5884859
1878 1954 45.1364216
-1060 -622 27.1156212
-39 -199 37.4071963
1096 1091 98.8012023
2118 1759 27.9009932
268 807 27.1911609
549 303 27.4321104
2437 2420 14.2415866
980 -1041 75.9701837
1388 1143 67.9080763
1780 -262 73.9556469
1575 -200 62.6947593
1070 -1496 32.9303168
-176 -1290 26.4500578
-1132 -1353 78.1437243
-1349 2361 47.5484213
422 -32 97.8552193
1140 824 29.2303737
2351 -607 86.7214758
-354 1336 96.8868518
2321 450 63.5622697
1580 1227 53.3337182
-625 2134 44.1970721
-1115 129 53.0306713
2198 391 4.2591554
-1264 1247 93.9499680
-172 143 44.3529519
-286 476 47.6138721
-268 1413 63.8122965
-1281 1763 80.6979987
-214 1515 23.4872031
344 252 78.5505465
-378 2338 8.3258064
567 1072 12.1736893
-698 89 40.3821067
-814 -546 38.9280782
1724 -305 86.5988543
1769 1449 9.4852861
1981 -900 46.8920493
633 289 50.1527780
1558 1153 26.3789855
952 2456 64.0737167
-817 1757 81.4547808
801 511 33.5613851
742 890 38.1036764
1619 2443 52.4919856
-1442 823 54.9379150
1062 -414 47.0481458
-55 -111 26.8872076
1421 -544 69.9234315
2232 -1405 68.7955889
-435 -417 84.3971987
-729 2261 79.3682976
1989 1825 56.7923410
-551 993 41.1004398
904 980 57.3785685
1155 582 34.9820212
2109 1556 77.1072589
290 490 31.7799271
-382 2018 19.0325918
-435 -1236 14.7254683
980 743 49.1404548
-782 -112 46.8720657
-1190 -910 54.4161963
1914 -883 20.6197516
2195 -466 30.9190424
2144 -737 51.6592093
-72 -1078 62.0170983
364 966 97.8722934
2120 1158 77.0329531
-1082 1114 18.6556921
-116 -182 10.4873568
2312 2415 72.7516009
1046 848 78.6624281
-1480 2223 88.9777633
1936 -158 99.1012669
-1000 1200 45.2068865
